Registration Number,Operator,Airframe Report Date,Airframe Hours,Airframe Landings,ATA and Code,Tracked By Equipment,Equipment Hours,Equipment Cycles,Equipment Landings,Equipment RIN,Item Type,Requirement Type,Disposition,Group,Description,Reference,Part Number,Serial Number,Work Order,Scheduled,Estimated Work Hours,Notes,Compliance Date,Compliance Hours,Compliance Landings,Compliance Cycles,Compliance RIN,Interval Days,Interval Months,Interval Hours,Interval Landings,Interval Cycles,Interval RIN,Tolerance Months,Tolerance Days,Tolerance Hours,Tolerance Landings,Tolerance Cycles,Tolerance RIN,Number of Instance,Next Due Date,Max Next Due Date,Next Due Hours,Max Next Due Hours,Next Due Landings,Max Next Due Landings,Next Due Cycles,Max Next Due Cycles,Next Due RIN,Max Next Due RIN,Remaining Days,Max Remaining Days,Remaining Months,Max Remaining Months,Remaining Hours,Max Remaining Hours ,Remaining Landings,Max Remaining Landings,Remaining Cycles,Max Remaining Cycles,Remaining RIN,Max Remaining RIN,Is Optional,Next Due Status,Aircraft Grounded,Estimated Due Date,Months Since New,Months Since Overhaul,Months Since Repair,Hours Since New,Hours Since Overhaul,Hours Since Repair,Landings Since New,Landings Since Overhaul,Landings Since Repair,Tags,SalesForce Case Number
N251HC,IHC Health Services,04/29/2026,6129.70,16959,AD 2023-25-08 AMD 39-22635,Airframe,6129.70,,16959,0.00,AD,,MANDATORY,,"INSPECTION OF MAIN ROTOR SCISSOR ASSEMBLY FOR PLAY IAW PARAGRAPH (g), (h) OF THIS AD,  EASA AD 2022-0037 AND LEONARDO SB 109SP-149. (EFFECTIVE 02 FEBRUARY 2024).",,,,,,,,,,,,,,,55.00,,,,,,,,,,1,,,6152.30,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,AD 2023-25-08 AMD 39-22635,Airframe,6129.70,,16959,0.00,AD,,MANDATORY,,"INSPECTION OF MAIN ROTOR SCISSOR ASSEMBLY FOR PLAY IAW PARAGRAPH (g), (h) OF THIS AD,  EASA AD 2022-0037 AND LEONARDO SB 109SP-149. (EFFECTIVE 02 FEBRUARY 2024).",,,,,,,,,,,,,,,55.00,,,,,,,,,,2,,,6207.30,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,AD 2023-25-08 AMD 39-22635,Airframe,6129.70,,16959,0.00,AD,,MANDATORY,,"INSPECTION OF MAIN ROTOR SCISSOR ASSEMBLY FOR PLAY IAW PARAGRAPH (g), (h) OF THIS AD,  EASA AD 2022-0037 AND LEONARDO SB 109SP-149. (EFFECTIVE 02 FEBRUARY 2024).",,,,,,,,,,,,,,,55.00,,,,,,,,,,3,,,6262.30,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,SB 109SP-113 RA,Airframe,6129.70,,16959,0.00,SB,,ALERT,,"ATA 55 –THE LEFT ELEVATOR ASSY P/N 109-0200-02-803 AND RIGHT ELEVATOR ASSY P/N 109-0200-02-804, INSPECTION OF. (REV. A)",,,,000075,"Monday, May 4, 2026",,"Competed IAW SB 109SP-113 Instructions. R/H Elevator only. No Defects Noted at this Time, Next Due  by ____._ACTT",04/27/2026,6128.40,16957,,,,,25.00,,,,,,,,,,,,,6153.40,,,,,,,,,,,,23.70,,,,,,,,No,10+ Days,,05/15/2026,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,SB 109SP-113 RA,Airframe,6129.70,,16959,0.00,SB,,ALERT,,"ATA 55 –THE LEFT ELEVATOR ASSY P/N 109-0200-02-803 AND RIGHT ELEVATOR ASSY P/N 109-0200-02-804, INSPECTION OF. (REV. A)",,,,,,,,,,,,,,,25.00,,,,,,,,,,1,,,6153.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,SB 109SP-113 RA,Airframe,6129.70,,16959,0.00,SB,,ALERT,,"ATA 55 –THE LEFT ELEVATOR ASSY P/N 109-0200-02-803 AND RIGHT ELEVATOR ASSY P/N 109-0200-02-804, INSPECTION OF. (REV. A)",,,,,,,,,,,,,,,25.00,,,,,,,,,,2,,,6178.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,SB 109SP-113 RA,Airframe,6129.70,,16959,0.00,SB,,ALERT,,"ATA 55 –THE LEFT ELEVATOR ASSY P/N 109-0200-02-803 AND RIGHT ELEVATOR ASSY P/N 109-0200-02-804, INSPECTION OF. (REV. A)",,,,,,,,,,,,,,,25.00,,,,,,,,,,3,,,6203.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,SB 109SP-113 RA,Airframe,6129.70,,16959,0.00,SB,,ALERT,,"ATA 55 –THE LEFT ELEVATOR ASSY P/N 109-0200-02-803 AND RIGHT ELEVATOR ASSY P/N 109-0200-02-804, INSPECTION OF. (REV. A)",,,,,,,,,,,,,,,25.00,,,,,,,,,,4,,,6228.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,SB 109SP-113 RA,Airframe,6129.70,,16959,0.00,SB,,ALERT,,"ATA 55 –THE LEFT ELEVATOR ASSY P/N 109-0200-02-803 AND RIGHT ELEVATOR ASSY P/N 109-0200-02-804, INSPECTION OF. (REV. A)",,,,,,,,,,,,,,,25.00,,,,,,,,,,5,,,6253.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,AD 2017-25-17 AMD 39-19131,Airframe,6129.70,,16959,0.00,AD,,,,THE UNSAFE CONDITION AS A FATIGUE CRACK ON THE ELEVATOR ASSEMBLY (EFFECTIVE 04 JANUARY 2018),,,,000075,"Monday, May 4, 2026",,"Competed IAW AD 2017-25-17 Eff. Date 4 January 2018.  IAW SB 109SP-113 Instructions. R/H Elevator only. No Defects Noted at this Time, Next Due  by ____._ ACTT.",04/27/2026,6128.40,16957,,,,,25.00,,,,,,,,,,,,,6153.40,,,,,,,,,,,,23.70,,,,,,,,No,10+ Days,,05/15/2026,,,,,,,,,,OPS CONTROL,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,AD 2017-25-17 AMD 39-19131,Airframe,6129.70,,16959,0.00,AD,,,,THE UNSAFE CONDITION AS A FATIGUE CRACK ON THE ELEVATOR ASSEMBLY (EFFECTIVE 04 JANUARY 2018),,,,,,,,,,,,,,,25.00,,,,,,,,,,1,,,6153.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,AD 2017-25-17 AMD 39-19131,Airframe,6129.70,,16959,0.00,AD,,,,THE UNSAFE CONDITION AS A FATIGUE CRACK ON THE ELEVATOR ASSEMBLY (EFFECTIVE 04 JANUARY 2018),,,,,,,,,,,,,,,25.00,,,,,,,,,,2,,,6178.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,AD 2017-25-17 AMD 39-19131,Airframe,6129.70,,16959,0.00,AD,,,,THE UNSAFE CONDITION AS A FATIGUE CRACK ON THE ELEVATOR ASSEMBLY (EFFECTIVE 04 JANUARY 2018),,,,,,,,,,,,,,,25.00,,,,,,,,,,3,,,6203.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,AD 2017-25-17 AMD 39-19131,Airframe,6129.70,,16959,0.00,AD,,,,THE UNSAFE CONDITION AS A FATIGUE CRACK ON THE ELEVATOR ASSEMBLY (EFFECTIVE 04 JANUARY 2018),,,,,,,,,,,,,,,25.00,,,,,,,,,,4,,,6228.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N251HC,IHC Health Services,04/29/2026,6129.70,16959,AD 2017-25-17 AMD 39-19131,Airframe,6129.70,,16959,0.00,AD,,,,THE UNSAFE CONDITION AS A FATIGUE CRACK ON THE ELEVATOR ASSEMBLY (EFFECTIVE 04 JANUARY 2018),,,,,,,,,,,,,,,25.00,,,,,,,,,,5,,,6253.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,05 1000,Airframe,5973.60,,20898,,INSPECTION,,,,50 HOUR/60 DAY INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-B-05-44-00-01A-00,,,,,,Completed 50HR/60DAY Inspection. Determined serviceable at this time. REF AW109SP AMPI CH 5,04/18/2026,5955.40,20839,,,60,0,50.00,0,0.00,0.00,,10,10.00,,,,,06/17/2026,,6005.40,,,,,,,,19,,1,,31.80,,,,,,,,No,10+ Days,,05/15/2026,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,05 1000,Airframe,5973.60,,20898,,INSPECTION,,,,50 HOUR/60 DAY INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-B-05-44-00-01A-00,,,,,,,,,,,,,,50.00,,,,,,,,,,1,,,6005.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,05 1000,Airframe,5973.60,,20898,,INSPECTION,,,,50 HOUR/60 DAY INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-B-05-44-00-01A-00,,,,,,,,,,,,,,50.00,,,,,,,,,,2,,,6055.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,05 1000,Airframe,5973.60,,20898,,INSPECTION,,,,50 HOUR/60 DAY INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-B-05-44-00-01A-00,,,,,,,,,,,,60,,,,,,,,,,,,3,06/17/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,05 1000,Airframe,5973.60,,20898,,INSPECTION,,,,50 HOUR/60 DAY INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-B-05-44-00-01A-00,,,,,,,,,,,,,,50.00,,,,,,,,,,4,,,6105.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,05 1000,Airframe,5973.60,,20898,,INSPECTION,,,,50 HOUR/60 DAY INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-B-05-44-00-01A-00,,,,,,,,,,,,,,50.00,,,,,,,,,,5,,,6155.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 25-413,Airframe,5973.60,,20898,,INSPECTION,,,,STEP BAR PROTECTION - EXAMINE TEFLON PROTECTIONS FOR CONDITION,,,,,,,,04/15/2026,5955.40,20839,,,60,0,50.00,0,0.00,0.00,,10,10.00,,,,,06/14/2026,,6005.40,,,,,,,,16,,1,,31.80,,,,,,,,No,10+ Days,,05/15/2026,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 25-413,Airframe,5973.60,,20898,,INSPECTION,,,,STEP BAR PROTECTION - EXAMINE TEFLON PROTECTIONS FOR CONDITION,,,,,,,,,,,,,,,50.00,,,,,,,,,,1,,,6005.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 25-413,Airframe,5973.60,,20898,,INSPECTION,,,,STEP BAR PROTECTION - EXAMINE TEFLON PROTECTIONS FOR CONDITION,,,,,,,,,,,,,,,50.00,,,,,,,,,,2,,,6055.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 25-413,Airframe,5973.60,,20898,,INSPECTION,,,,STEP BAR PROTECTION - EXAMINE TEFLON PROTECTIONS FOR CONDITION,,,,,,,,,,,,,60,,,,,,,,,,,,3,06/14/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 25-413,Airframe,5973.60,,20898,,INSPECTION,,,,STEP BAR PROTECTION - EXAMINE TEFLON PROTECTIONS FOR CONDITION,,,,,,,,,,,,,,,50.00,,,,,,,,,,4,,,6105.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 25-413,Airframe,5973.60,,20898,,INSPECTION,,,,STEP BAR PROTECTION - EXAMINE TEFLON PROTECTIONS FOR CONDITION,,,,,,,,,,,,,,,50.00,,,,,,,,,,5,,,6155.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 25-61,Airframe,5973.60,,20898,,INSPECTION,,,,RESCUE HOIST CABLE - DIMENSIONAL CHECK,,,,,,,"Complied with dimensional check, no defects noted. Ref: AW 109 AMP Ch. 25",04/15/2026,5955.40,20839,,,60,0,50.00,0,0.00,0.00,,10,10.00,,,,,06/14/2026,,6005.40,,,,,,,,16,,1,,31.80,,,,,,,,No,10+ Days,,05/15/2026,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 25-61,Airframe,5973.60,,20898,,INSPECTION,,,,RESCUE HOIST CABLE - DIMENSIONAL CHECK,,,,,,,,,,,,,,,50.00,,,,,,,,,,1,,,6005.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 25-61,Airframe,5973.60,,20898,,INSPECTION,,,,RESCUE HOIST CABLE - DIMENSIONAL CHECK,,,,,,,,,,,,,,,50.00,,,,,,,,,,2,,,6055.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 25-61,Airframe,5973.60,,20898,,INSPECTION,,,,RESCUE HOIST CABLE - DIMENSIONAL CHECK,,,,,,,,,,,,,60,,,,,,,,,,,,3,06/14/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 25-61,Airframe,5973.60,,20898,,INSPECTION,,,,RESCUE HOIST CABLE - DIMENSIONAL CHECK,,,,,,,,,,,,,,,50.00,,,,,,,,,,4,,,6105.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 25-61,Airframe,5973.60,,20898,,INSPECTION,,,,RESCUE HOIST CABLE - DIMENSIONAL CHECK,,,,,,,,,,,,,,,50.00,,,,,,,,,,5,,,6155.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 44,Airframe,5973.60,,20898,,INSPECTION,,,,"HOIST MOUNT, FITTINGS AND ADJACENT FUSELAGE AREA - EXAMINE FOR CONDITION, DAMAGE AND SECURITY",,,,,,,Hoist 3HRL4ASSY44316 SN 00374,04/15/2026,5955.40,20839,,,60,0,50.00,0,0.00,0.00,,10,10.00,,,,,06/14/2026,,6005.40,,,,,,,,16,,1,,31.80,,,,,,,,No,10+ Days,,05/15/2026,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 44,Airframe,5973.60,,20898,,INSPECTION,,,,"HOIST MOUNT, FITTINGS AND ADJACENT FUSELAGE AREA - EXAMINE FOR CONDITION, DAMAGE AND SECURITY",,,,,,,,,,,,,,,50.00,,,,,,,,,,1,,,6005.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 44,Airframe,5973.60,,20898,,INSPECTION,,,,"HOIST MOUNT, FITTINGS AND ADJACENT FUSELAGE AREA - EXAMINE FOR CONDITION, DAMAGE AND SECURITY",,,,,,,,,,,,,,,50.00,,,,,,,,,,2,,,6055.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 44,Airframe,5973.60,,20898,,INSPECTION,,,,"HOIST MOUNT, FITTINGS AND ADJACENT FUSELAGE AREA - EXAMINE FOR CONDITION, DAMAGE AND SECURITY",,,,,,,,,,,,,60,,,,,,,,,,,,3,06/14/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 44,Airframe,5973.60,,20898,,INSPECTION,,,,"HOIST MOUNT, FITTINGS AND ADJACENT FUSELAGE AREA - EXAMINE FOR CONDITION, DAMAGE AND SECURITY",,,,,,,,,,,,,,,50.00,,,,,,,,,,4,,,6105.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 44,Airframe,5973.60,,20898,,INSPECTION,,,,"HOIST MOUNT, FITTINGS AND ADJACENT FUSELAGE AREA - EXAMINE FOR CONDITION, DAMAGE AND SECURITY",,,,,,,,,,,,,,,50.00,,,,,,,,,,5,,,6155.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 56,Airframe,5973.60,,20898,,INSPECTION,,,,"HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE",,,,,,,,04/15/2026,5955.40,20839,,,60,0,50.00,0,0.00,0.00,,10,10.00,,,,,06/14/2026,,6005.40,,,,,,,,16,,1,,31.80,,,,,,,,No,10+ Days,,05/15/2026,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 56,Airframe,5973.60,,20898,,INSPECTION,,,,"HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE",,,,,,,,,,,,,,,50.00,,,,,,,,,,1,,,6005.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 56,Airframe,5973.60,,20898,,INSPECTION,,,,"HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE",,,,,,,,,,,,,,,50.00,,,,,,,,,,2,,,6055.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 56,Airframe,5973.60,,20898,,INSPECTION,,,,"HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE",,,,,,,,,,,,,60,,,,,,,,,,,,3,06/14/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 56,Airframe,5973.60,,20898,,INSPECTION,,,,"HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE",,,,,,,,,,,,,,,50.00,,,,,,,,,,4,,,6105.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 56,Airframe,5973.60,,20898,,INSPECTION,,,,"HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE",,,,,,,,,,,,,,,50.00,,,,,,,,,,5,,,6155.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 58,Airframe,5973.60,,20898,,INSPECTION,,,,"RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA",,,,,,,Hoist 3HRL4ASSY44316 SN 00374,04/15/2026,5955.40,20839,,,60,0,50.00,0,0.00,0.00,,10,10.00,,,,,06/14/2026,,6005.40,,,,,,,,16,,1,,31.80,,,,,,,,No,10+ Days,,05/15/2026,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 58,Airframe,5973.60,,20898,,INSPECTION,,,,"RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA",,,,,,,,,,,,,,,50.00,,,,,,,,,,1,,,6005.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 58,Airframe,5973.60,,20898,,INSPECTION,,,,"RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA",,,,,,,,,,,,,,,50.00,,,,,,,,,,2,,,6055.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 58,Airframe,5973.60,,20898,,INSPECTION,,,,"RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA",,,,,,,,,,,,,60,,,,,,,,,,,,3,06/14/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 58,Airframe,5973.60,,20898,,INSPECTION,,,,"RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA",,,,,,,,,,,,,,,50.00,,,,,,,,,,4,,,6105.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,25 58,Airframe,5973.60,,20898,,INSPECTION,,,,"RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA",,,,,,,,,,,,,,,50.00,,,,,,,,,,5,,,6155.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,62 02[218],Airframe,5973.60,,20898,,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,,04/15/2026,5955.40,20839,,,90,0,50.00,0,0.00,0.00,,10,10.00,,,,,07/14/2026,,6005.40,,,,,,,,15,,2,,31.80,,,,,,,,No,10+ Days,,05/15/2026,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,62 02[218],Airframe,5973.60,,20898,,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,,,,,,,,,50.00,,,,,,,,,,1,,,6005.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,62 02[218],Airframe,5973.60,,20898,,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,,,,,,,,,50.00,,,,,,,,,,2,,,6055.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,62 02[218],Airframe,5973.60,,20898,,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,,,,,,,,,50.00,,,,,,,,,,3,,,6105.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,62 02[218],Airframe,5973.60,,20898,,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,,,,,,,90,,,,,,,,,,,,4,07/14/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,62 02[218],Airframe,5973.60,,20898,,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,,,,,,,,,50.00,,,,,,,,,,5,,,6155.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,62 03[219],Airframe,5973.60,,20898,,INSPECTION,,,,SWASHPLATE (2 PLACES) - GREASE - SERVICING [62-03],,,,,,,,04/15/2026,5955.40,20839,,,90,0,50.00,0,0.00,0.00,,10,10.00,,,,,07/14/2026,,6005.40,,,,,,,,15,,2,,31.80,,,,,,,,No,10+ Days,,05/15/2026,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,62 03[219],Airframe,5973.60,,20898,,INSPECTION,,,,SWASHPLATE (2 PLACES) - GREASE - SERVICING [62-03],,,,,,,,,,,,,,,50.00,,,,,,,,,,1,,,6005.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,62 03[219],Airframe,5973.60,,20898,,INSPECTION,,,,SWASHPLATE (2 PLACES) - GREASE - SERVICING [62-03],,,,,,,,,,,,,,,50.00,,,,,,,,,,2,,,6055.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,62 03[219],Airframe,5973.60,,20898,,INSPECTION,,,,SWASHPLATE (2 PLACES) - GREASE - SERVICING [62-03],,,,,,,,,,,,,,,50.00,,,,,,,,,,3,,,6105.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,62 03[219],Airframe,5973.60,,20898,,INSPECTION,,,,SWASHPLATE (2 PLACES) - GREASE - SERVICING [62-03],,,,,,,,,,,,,90,,,,,,,,,,,,4,07/14/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N291HC,IHC Health Services,04/29/2026,5973.60,20898,62 03[219],Airframe,5973.60,,20898,,INSPECTION,,,,SWASHPLATE (2 PLACES) - GREASE - SERVICING [62-03],,,,,,,,,,,,,,,50.00,,,,,,,,,,5,,,6155.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 62,Airframe,6605.90,,22168,,INSPECTION,,,,RESCUE HOIST CABLE - CLEAN AND LUBRICATE AS REQUIRED,,,,,,,C/W RESCUE HOIST CABLE - CLEAN AND LUBRICATE AS REQUIRED ref AW109SP AMP CH 25 No defects noted.,03/16/2026,6519.90,21842,,,60,0,,0,0.00,0.00,0,10,,0,0.00,0.00,,05/15/2026,,,,,,,,,,16,,0,,,,,,,,,,No,10+ Days,,05/15/2026,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 62,Airframe,6605.90,,22168,,INSPECTION,,,,RESCUE HOIST CABLE - CLEAN AND LUBRICATE AS REQUIRED,,,,,,,,,,,,,60,,,,,,,,,,,,1,05/15/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 62,Airframe,6605.90,,22168,,INSPECTION,,,,RESCUE HOIST CABLE - CLEAN AND LUBRICATE AS REQUIRED,,,,,,,,,,,,,60,,,,,,,,,,,,2,07/14/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
